UoM_Wireless1,UoM_Wireless6,UoM_Wireless11,eduroam1,eduroam6,eduroam11,Jungle Book10,PROLINK_H5004NK_8766E11,UNIC-wifi11,id
-100.0,-75.0,-85.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-85.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-52.0,-100.0,8.0
-100.0,-62.0,-100.0,-100.0,-61.0,-100.0,-100.0,-68.0,-100.0,1.0
-100.0,-92.0,-100.0,-88.0,-100.0,-100.0,-100.0,-57.0,-100.0,4.0
-90.0,-74.0,-81.0,-100.0,-75.0,-76.0,-100.0,-90.0,-100.0,2.0
-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,6.0
-89.0,-72.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-61.0,-100.0,-100.0,-60.0,-100.0,-100.0,-67.0,-100.0,1.0
-87.0,-91.0,-100.0,-100.0,-86.0,-100.0,-100.0,-53.0,-100.0,8.0
-86.0,-75.0,-81.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,2.0
-80.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-64.0,-100.0,4.0
-67.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-89.0,-78.0,-86.0,-100.0,-73.0,-84.0,-100.0,-100.0,-100.0,7.0
-100.0,-60.0,-100.0,-100.0,-60.0,-100.0,-100.0,-66.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-74.0,-78.0,-100.0,-100.0,-79.0,-93.0,-91.0,-100.0,2.0
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-53.0,-100.0,8.0
-70.0,-88.0,-100.0,-100.0,-94.0,-100.0,-54.0,-100.0,-100.0,6.0
-90.0,-76.0,-87.0,-100.0,-71.0,-86.0,-100.0,-100.0,-100.0,7.0
-76.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-64.0,-100.0,4.0
-84.0,-60.0,-100.0,-83.0,-57.0,-100.0,-100.0,-69.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-90.0,-76.0,-83.0,-100.0,-100.0,-83.0,-100.0,-89.0,-100.0,2.0
-68.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-91.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-100.0,-76.0,-85.0,-90.0,-72.0,-77.0,-100.0,-100.0,-100.0,7.0
-86.0,-61.0,-100.0,-100.0,-59.0,-100.0,-100.0,-68.0,-100.0,1.0
-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-89.0,-73.0,-80.0,-90.0,-74.0,-79.0,-100.0,-100.0,-100.0,2.0
-70.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-75.0,-85.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,7.0
-85.0,-61.0,-100.0,-81.0,-59.0,-100.0,-100.0,-74.0,-100.0,1.0
-100.0,-100.0,-90.0,-83.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-86.0,-85.0,-100.0,-86.0,-79.0,-85.0,-93.0,-100.0,2.0
-71.0,-93.0,-100.0,-100.0,-100.0,-100.0,-53.0,-100.0,-100.0,6.0
-80.0,-90.0,-100.0,-100.0,-85.0,-100.0,-87.0,-62.0,-100.0,4.0
-100.0,-74.0,-85.0,-100.0,-75.0,-79.0,-100.0,-100.0,-100.0,7.0
-88.0,-62.0,-100.0,-100.0,-61.0,-100.0,-84.0,-67.0,-100.0,1.0
-100.0,-91.0,-89.0,-100.0,-100.0,-100.0,-72.0,-53.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-87.0,-82.0,-82.0,-100.0,-81.0,-80.0,-85.0,-87.0,-100.0,2.0
-73.0,-100.0,-100.0,-100.0,-88.0,-100.0,-53.0,-100.0,-100.0,6.0
-100.0,-75.0,-84.0,-100.0,-73.0,-86.0,-100.0,-100.0,-100.0,7.0
-76.0,-86.0,-100.0,-78.0,-100.0,-100.0,-70.0,-63.0,-100.0,4.0
-100.0,-61.0,-100.0,-100.0,-60.0,-100.0,-84.0,-69.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-100.0,-88.0,-100.0,-100.0,-81.0,-88.0,-94.0,-100.0,2.0
-71.0,-100.0,-100.0,-100.0,-90.0,-100.0,-54.0,-100.0,-100.0,6.0
-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-50.0,-100.0,8.0
-100.0,-74.0,-87.0,-100.0,-71.0,-85.0,-91.0,-100.0,-100.0,7.0
-83.0,-66.0,-100.0,-80.0,-63.0,-100.0,-100.0,-61.0,-100.0,1.0
-78.0,-89.0,-100.0,-100.0,-100.0,-100.0,-79.0,-64.0,-100.0,4.0
-69.0,-91.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,6.0
-87.0,-83.0,-83.0,-78.0,-100.0,-83.0,-78.0,-89.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-92.0,-75.0,-75.0,-100.0,-70.0,-82.0,-100.0,-100.0,-100.0,7.0
-87.0,-100.0,-100.0,-85.0,-100.0,-100.0,-73.0,-55.0,-100.0,8.0
-100.0,-61.0,-100.0,-100.0,-59.0,-100.0,-85.0,-73.0,-100.0,1.0
-84.0,-85.0,-100.0,-70.0,-100.0,-100.0,-74.0,-58.0,-100.0,4.0
-74.0,-91.0,-100.0,-73.0,-92.0,-100.0,-54.0,-100.0,-100.0,6.0
-100.0,-100.0,-82.0,-100.0,-100.0,-86.0,-88.0,-88.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-74.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-69.0,-100.0,-88.0,-68.0,-100.0,-88.0,-65.0,-100.0,1.0
-86.0,-90.0,-100.0,-100.0,-91.0,-100.0,-72.0,-53.0,-100.0,8.0
-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-79.0,-90.0,-100.0,-100.0,-91.0,-100.0,-100.0,-62.0,-100.0,4.0
-100.0,-79.0,-88.0,-88.0,-78.0,-86.0,-100.0,-100.0,-100.0,2.0
-100.0,-77.0,-86.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-62.0,-100.0,-100.0,-63.0,-100.0,-100.0,-66.0,-100.0,1.0
-86.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-52.0,-100.0,8.0
-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-93.0,-100.0,-84.0,-100.0,-93.0,-86.0,-100.0,-90.0,-100.0,2.0
-100.0,-75.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7.0
-88.0,-66.0,-100.0,-100.0,-66.0,-100.0,-100.0,-64.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,4.0
-76.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-100.0,-87.0,-87.0,-94.0,-100.0,-77.0,-100.0,-89.0,-100.0,2.0
-100.0,-65.0,-100.0,-100.0,-66.0,-100.0,-100.0,-63.0,-100.0,1.0
-100.0,-75.0,-86.0,-100.0,-70.0,-85.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-86.0,-87.0,-100.0,-79.0,-100.0,-100.0,-82.0,-60.0,-100.0,4.0
-78.0,-100.0,-100.0,-77.0,-100.0,-100.0,-58.0,-100.0,-100.0,6.0
-100.0,-80.0,-86.0,-100.0,-83.0,-100.0,-88.0,-100.0,-100.0,7.0
-90.0,-100.0,-85.0,-100.0,-100.0,-88.0,-74.0,-100.0,-100.0,2.0
-100.0,-70.0,-100.0,-100.0,-69.0,-100.0,-85.0,-63.0,-100.0,1.0
-86.0,-92.0,-100.0,-86.0,-100.0,-100.0,-74.0,-52.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,6.0
-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-59.0,-100.0,4.0
-100.0,-76.0,-87.0,-100.0,-76.0,-86.0,-90.0,-100.0,-100.0,7.0
-90.0,-80.0,-90.0,-81.0,-89.0,-88.0,-82.0,-87.0,-100.0,2.0
-88.0,-64.0,-100.0,-100.0,-63.0,-100.0,-83.0,-64.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-84.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-51.0,-100.0,8.0
-83.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-77.0,-84.0,-100.0,-76.0,-85.0,-100.0,-100.0,-100.0,7.0
-78.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-66.0,-100.0,4.0
-100.0,-100.0,-77.0,-100.0,-100.0,-85.0,-100.0,-87.0,-100.0,2.0
-100.0,-61.0,-100.0,-100.0,-60.0,-100.0,-100.0,-68.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-78.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-100.0,-77.0,-84.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,7.0
-100.0,-61.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,1.0
-100.0,-80.0,-83.0,-100.0,-100.0,-93.0,-100.0,-87.0,-100.0,2.0
-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,4.0
-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-76.0,-84.0,-89.0,-72.0,-100.0,-100.0,-100.0,-100.0,7.0
-86.0,-69.0,-100.0,-87.0,-68.0,-100.0,-100.0,-73.0,-100.0,1.0
-84.0,-85.0,-92.0,-100.0,-85.0,-100.0,-76.0,-52.0,-100.0,8.0
-92.0,-100.0,-82.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,2.0
-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-74.0,-70.0,-100.0,4.0
-79.0,-100.0,-100.0,-76.0,-100.0,-100.0,-58.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-74.0,-87.0,-100.0,-70.0,-87.0,-100.0,-100.0,-100.0,7.0
-88.0,-59.0,-100.0,-100.0,-57.0,-100.0,-100.0,-67.0,-100.0,1.0
-91.0,-77.0,-85.0,-100.0,-100.0,-83.0,-100.0,-91.0,-100.0,2.0
-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53.0,-100.0,8.0
-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-81.0,-88.0,-100.0,-80.0,-84.0,-100.0,-100.0,-66.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-75.0,-87.0,-100.0,-74.0,-85.0,-100.0,-100.0,-100.0,7.0
-93.0,-62.0,-100.0,-100.0,-59.0,-100.0,-100.0,-67.0,-100.0,1.0
-92.0,-77.0,-85.0,-100.0,-100.0,-84.0,-100.0,-89.0,-100.0,2.0
-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-71.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-50.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-80.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,4.0
-100.0,-57.0,-100.0,-100.0,-57.0,-100.0,-100.0,-68.0,-100.0,1.0
-100.0,-77.0,-87.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-80.0,-83.0,-100.0,-100.0,-84.0,-100.0,-89.0,-100.0,2.0
-83.0,-100.0,-100.0,-75.0,-100.0,-100.0,-59.0,-100.0,-100.0,6.0
-100.0,-88.0,-100.0,-85.0,-100.0,-100.0,-76.0,-52.0,-100.0,8.0
-100.0,-63.0,-100.0,-100.0,-64.0,-100.0,-83.0,-67.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-90.0,-75.0,-85.0,-100.0,-78.0,-87.0,-100.0,-100.0,-100.0,7.0
-100.0,-78.0,-86.0,-100.0,-100.0,-85.0,-86.0,-88.0,-100.0,2.0
-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-80.0,-63.0,-100.0,4.0
-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,6.0
-100.0,-76.0,-85.0,-90.0,-72.0,-87.0,-89.0,-100.0,-100.0,7.0
-100.0,-64.0,-100.0,-100.0,-65.0,-100.0,-100.0,-64.0,-100.0,1.0
-84.0,-89.0,-100.0,-100.0,-86.0,-100.0,-100.0,-54.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-76.0,-83.0,-100.0,-100.0,-83.0,-100.0,-87.0,-100.0,2.0
-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-80.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-64.0,-100.0,4.0
-100.0,-76.0,-87.0,-91.0,-72.0,-87.0,-100.0,-100.0,-100.0,7.0
-100.0,-67.0,-100.0,-100.0,-66.0,-100.0,-100.0,-69.0,-100.0,1.0
-100.0,-82.0,-83.0,-100.0,-100.0,-78.0,-100.0,-90.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,8.0
-79.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-92.0,-76.0,-88.0,-100.0,-72.0,-86.0,-100.0,-100.0,-100.0,7.0
-100.0,-59.0,-100.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,1.0
-74.0,-88.0,-100.0,-100.0,-88.0,-100.0,-100.0,-60.0,-100.0,4.0
-100.0,-75.0,-79.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-77.0,-100.0,-100.0,-100.0,-91.0,-100.0,-60.0,-100.0,-100.0,6.0
-85.0,-100.0,-100.0,-84.0,-100.0,-100.0,-76.0,-52.0,-100.0,8.0
-100.0,-59.0,-100.0,-100.0,-59.0,-100.0,-100.0,-69.0,-100.0,1.0
-100.0,-74.0,-84.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-78.0,-85.0,-100.0,-100.0,-83.0,-78.0,-100.0,-100.0,2.0
-75.0,-85.0,-100.0,-75.0,-86.0,-100.0,-79.0,-59.0,-100.0,4.0
-78.0,-94.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-60.0,-86.0,-100.0,-60.0,-100.0,-81.0,-100.0,-100.0,1.0
-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-51.0,-100.0,8.0
-100.0,-75.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,7.0
-90.0,-79.0,-81.0,-100.0,-100.0,-82.0,-78.0,-100.0,-100.0,2.0
-76.0,-95.0,-100.0,-100.0,-94.0,-100.0,-61.0,-100.0,-100.0,6.0
-75.0,-88.0,-100.0,-75.0,-100.0,-100.0,-78.0,-61.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-67.0,-100.0,-100.0,-66.0,-100.0,-100.0,-65.0,-100.0,1.0
-100.0,-75.0,-85.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-84.0,-86.0,-100.0,-100.0,-100.0,-100.0,-74.0,-52.0,-100.0,8.0
-100.0,-83.0,-100.0,-100.0,-100.0,-90.0,-78.0,-100.0,-100.0,2.0
-76.0,-91.0,-100.0,-76.0,-100.0,-100.0,-58.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-70.0,-100.0,-91.0,-60.0,-100.0,-100.0,-65.0,-100.0,1.0
-74.0,-87.0,-100.0,-100.0,-86.0,-100.0,-78.0,-59.0,-100.0,4.0
-91.0,-76.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,7.0
-93.0,-82.0,-85.0,-91.0,-100.0,-100.0,-100.0,-92.0,-100.0,2.0
-78.0,-93.0,-100.0,-76.0,-94.0,-100.0,-100.0,-100.0,-100.0,6.0
-82.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-86.0,-59.0,-100.0,-100.0,-57.0,-100.0,-100.0,-72.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-88.0,-77.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,7.0
-76.0,-88.0,-100.0,-75.0,-100.0,-100.0,-100.0,-68.0,-100.0,4.0
-92.0,-81.0,-87.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,2.0
-76.0,-89.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-60.0,-87.0,-100.0,-59.0,-100.0,-100.0,-73.0,-100.0,1.0
-85.0,-88.0,-100.0,-84.0,-100.0,-100.0,-100.0,-51.0,-100.0,8.0
-89.0,-76.0,-89.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-82.0,-84.0,-100.0,-100.0,-100.0,-100.0,-78.0,-64.0,-100.0,4.0
-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-92.0,-81.0,-88.0,-91.0,-81.0,-92.0,-100.0,-100.0,-100.0,2.0
-100.0,-64.0,-100.0,-100.0,-63.0,-100.0,-100.0,-69.0,-100.0,1.0
-94.0,-77.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-89.0,-100.0,-100.0,-86.0,-100.0,-100.0,-52.0,-100.0,8.0
-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-100.0,-87.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,2.0
-82.0,-88.0,-100.0,-81.0,-100.0,-100.0,-100.0,-66.0,-100.0,4.0
-100.0,-66.0,-100.0,-100.0,-65.0,-100.0,-100.0,-66.0,-100.0,1.0
-100.0,-73.0,-89.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,8.0
-74.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-80.0,-100.0,-100.0,-80.0,-76.0,-100.0,-88.0,-100.0,2.0
-100.0,-60.0,-100.0,-100.0,-60.0,-100.0,-100.0,-72.0,-100.0,1.0
-100.0,-72.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,7.0
-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-68.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-74.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-91.0,-100.0,6.0
-100.0,-76.0,-84.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,2.0
-100.0,-86.0,-100.0,-87.0,-100.0,-100.0,-100.0,-53.0,-100.0,8.0
-100.0,-59.0,-100.0,-100.0,-59.0,-100.0,-100.0,-70.0,-100.0,1.0
-100.0,-72.0,-85.0,-100.0,-73.0,-88.0,-100.0,-100.0,-100.0,7.0
-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-89.0,-80.0,-100.0,-100.0,-100.0,-82.0,-100.0,-91.0,-100.0,2.0
-100.0,-62.0,-100.0,-100.0,-61.0,-100.0,-100.0,-67.0,-100.0,1.0
-100.0,-76.0,-87.0,-88.0,-72.0,-100.0,-100.0,-100.0,-100.0,7.0
-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-72.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-84.0,-86.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,2.0
-100.0,-72.0,-100.0,-100.0,-70.0,-100.0,-100.0,-68.0,-100.0,1.0
-100.0,-75.0,-87.0,-100.0,-75.0,-87.0,-100.0,-100.0,-100.0,7.0
-72.0,-100.0,-100.0,-72.0,-100.0,-100.0,-60.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-69.0,-100.0,-100.0,-68.0,-100.0,-88.0,-66.0,-100.0,1.0
-100.0,-88.0,-100.0,-100.0,-85.0,-100.0,-79.0,-70.0,-100.0,4.0
-100.0,-79.0,-84.0,-92.0,-78.0,-81.0,-86.0,-100.0,-100.0,2.0
-100.0,-75.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,6.0
-100.0,-65.0,-100.0,-100.0,-59.0,-100.0,-100.0,-72.0,-100.0,1.0
-89.0,-92.0,-84.0,-100.0,-100.0,-73.0,-100.0,-83.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-76.0,-100.0,-100.0,-75.0,-84.0,-100.0,-100.0,-100.0,7.0
-83.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-63.0,-100.0,4.0
-72.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-62.0,-100.0,-100.0,-62.0,-100.0,-100.0,-73.0,-100.0,1.0
-89.0,-92.0,-83.0,-91.0,-100.0,-83.0,-100.0,-87.0,-100.0,2.0
-100.0,-73.0,-93.0,-90.0,-73.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-73.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-87.0,-88.0,-100.0,-73.0,-100.0,-100.0,-100.0,-62.0,-100.0,4.0
-100.0,-61.0,-100.0,-100.0,-61.0,-100.0,-100.0,-65.0,-100.0,1.0
-81.0,-81.0,-88.0,-100.0,-100.0,-86.0,-100.0,-92.0,-100.0,2.0
-91.0,-76.0,-91.0,-100.0,-74.0,-90.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,6.0
-89.0,-61.0,-100.0,-100.0,-61.0,-100.0,-88.0,-69.0,-100.0,1.0
-78.0,-91.0,-100.0,-100.0,-100.0,-100.0,-84.0,-62.0,-100.0,4.0
-86.0,-77.0,-80.0,-100.0,-78.0,-75.0,-91.0,-93.0,-100.0,2.0
-100.0,-76.0,-88.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-70.0,-100.0,-100.0,-70.0,-100.0,-100.0,-60.0,-100.0,-100.0,6.0
-100.0,-61.0,-100.0,-100.0,-62.0,-100.0,-79.0,-66.0,-100.0,1.0
